,ticker,quarter,net_income,total_assets,total_debt,cash,shareholder_equity,shares_outstanding,stock_price,roa,log_assets,leverage,liquidity,market_cap,pb_ratio,btc_price,log_btc_price,hashrate,log_hashrate
53,ARLP,2023q3,153699000.0,2814041000.0,374169000.0,197243000.0,1852928000.0,127125437.0,14.9383,0.054618607191579654,21.757887365539574,0.13296501365829425,0.07009244001775383,1899037915.5371,1.0248848932808508,26212.82,10.17400388305173,445792739.99081457,19.915364693433087
54,ARLP,2023q2,169790000.0,2787943000.0,431843000.0,284899000.0,1786757000.0,127183439.0,15.136,0.06090153206145176,21.74856988487242,0.15489663884806826,0.1021896789138085,1925048532.704,1.0773980640366876,30266.7,10.317803377242255,364329624.47866035,19.713569577581897
55,ARLP,2023q1,191185000.0,2787749000.0,472307000.0,271250000.0,1681449000.0,127289340.0,16.0928,0.06858042097764182,21.748500297097458,0.16942235473853637,0.09730072542398903,2048441890.752,1.2182599000933125,28033.06,10.24113980694813,328332326.2625294,19.609536843242825
56,ARLP,2022q4,214453000.0,2728021000.0,434305000.0,296023000.0,1614971000.0,127195219.0,16.6918,0.07861119837420606,21.72684227484521,0.1592014870853267,0.10851199459241699,2123117156.5042,1.31464723298697,16539.28,9.713493436795847,247871972.40675086,19.328422930535996
57,ARLP,2022q3,167708000.0,2504381000.0,441447000.0,278471000.0,1456836000.0,127195320.0,14.7975,0.06696584904613156,21.64130743515915,0.1762699046191454,0.11119354443273607,1882172747.6999998,1.2919592512129023,19104.89,9.857699602209362,234283743.87934902,19.272043519420766
58,ARLP,2022q2,163528000.0,2333191000.0,443795000.0,106089000.0,1341088000.0,127195280.0,11.8794,0.07008770392136777,21.57050269547304,0.19020945991991225,0.04546948792447768,1511003609.232,1.1266998207664225,20702.23,9.937996702919657,214611394.16241816,19.18433948163684
59,ARLP,2022q1,38083000.0,2225547000.0,447746000.0,128191000.0,1222286000.0,127195573.0,8.7781,0.017111748257844027,21.52326856504688,0.20118469751481322,0.057599772100971135,1116535459.3513,0.9134813450790568,46858.53,10.754888341531325,216984358.7631026,19.19533582947418
60,ARLP,2021q4,51826000.0,2159406000.0,450657000.0,122403000.0,1226069000.0,127195219.0,7.5924,0.024000118551120077,21.493099020823053,0.20869489109505113,0.05668364355753388,965716980.7356,0.7876530445966744,46408.87,10.745245883737981,143583516.00506175,18.782427416938297
61,ARLP,2021q3,57548000.0,2148975000.0,458032000.0,104611000.0,1170693000.0,127195310.0,5.0181,0.026779278493235147,21.488256821221295,0.21313975267278587,0.048679486732046674,638278785.111,0.5452144884363364,41011.16,10.621599503770025,122769122.38213871,18.625816095659847
62,ARLP,2021q2,44035000.0,2115513000.0,498883000.0,37749000.0,1123299000.0,127195367.0,3.4051,0.020815282156148415,21.472563173224874,0.23582128779166092,0.017843898855738536,433112944.1717,0.3855722689788738,34456.67,10.447457871634283,89177797.47926754,18.306142659384605
63,ARLP,2021q1,24748000.0,2151180000.0,557837000.0,34443000.0,1088593000.0,127195734.0,3.1255,0.01150438364060655,21.48928236573923,0.2593167470876449,0.016011212450840934,397550266.61700004,0.36519642016529597,55783.71,10.929237170264072,164128360.68598944,18.91615936675834
64,ARLP,2020q4,35028000.0,2166016000.0,609776000.0,55574000.0,1060891000.0,127195546.0,2.0008,0.016171625694362368,21.4961553723862,0.2815196194303274,0.02565724352913367,254492848.4368,0.23988595287998485,28856.59,10.270093668728663,153482070.38176647,18.84909431283874
65,ARLP,2020q3,27199000.0,2231340000.0,678140000.0,34135000.0,1041354000.0,127195748.0,2.0381,0.012189536332428048,21.5258681388132,0.3039160325185763,0.015297982378301827,259237653.9988,0.24894287053086656,10840.8,9.291072073008504,149781337.3136051,18.82468703726483
66,ARLP,2020q2,-46664000.0,2285628000.0,778814000.0,35106000.0,1011666000.0,127195265.0,2.4109,-0.02041627071421946,21.54990665941833,0.34074398808555023,0.015359454819419433,306655064.3885,0.3031188795397888,9185.35,9.125365102530195,115344676.145677,18.56343538760194
67,ARLP,2020q1,-144783000.0,2396421000.0,828068000.0,29623000.0,1055781000.0,127072409.0,5.3772,-0.060416345875787265,21.597242211280363,0.34554362526450905,0.012361350530645491,683293757.6748,0.6471927015875452,5885.41,8.680231685916738,101664512.290166,18.437188855090522
68,ARLP,2019q4,25832000.0,2586694000.0,809510000.0,36482000.0,1253489000.0,127538214.0,6.4929,0.009986492410776072,21.673646449427906,0.31295158994453925,0.014103716945259083,828092869.6805999,0.6606303443273933,7301.07,8.895776191737832,99770100.8933494,18.41837910614857
69,ARLP,2019q3,39084000.0,2627089000.0,759734000.0,31817000.0,1339267000.0,128391544.0,9.667,0.014877303357442402,21.689142226025307,0.28919233417672563,0.012111123757131944,1241161055.848,0.9267465381047991,8193.9,9.011145253980601,100852756.01995,18.42917214990334
70,ARLP,2019q2,58070000.0,2502721000.0,606408000.0,55215000.0,1367389000.0,128391387.0,10.3301,0.0232027461311109,21.640644376942713,0.24229948124461337,0.02206198773255189,1326295866.8487,0.9699477375119298,11132.85,9.31765547618065,64293187.5738079,17.978964236064808
71,ARLP,2019q1,276428000.0,2485130000.0,577120000.0,30192000.0,1375905000.0,128149807.0,10.15,0.11123281277035808,21.63359080900998,0.23222929987566043,0.01214906262449047,1300720541.05,0.9453563589419327,4048.51,8.306104191173755,46298790.8217788,17.650626402555144
72,ARLP,2018q4,49800000.0,2394748000.0,713321000.0,244150000.0,1182397000.0,129771310.0,9.7448,0.02079550750225076,21.59654384306668,0.29786891981953845,0.10195227222237997,1264595461.688,1.0695184964846831,3770.36,8.23492576659929,44676132.2352876,17.614949962511506
73,ARLP,2018q3,73733000.0,2217373000.0,452791000.0,38355000.0,1244956000.0,131169584.0,10.0823,0.03325241175030092,21.519588998805556,0.2042015484088604,0.01729749573030789,1322491096.7632,1.0622793871937644,6628.66,8.799157951138728,54045018.5377396,17.80532793383802
74,ARLP,2018q2,86190000.0,2265834000.0,520668000.0,51225000.0,1250104000.0,131280099.0,8.4882,0.038038973728878635,21.541208740028566,0.22979088494567562,0.02260756966309094,1114331736.3318002,0.891391225315494,5878.14,8.67899566432027,38112980.7562709,17.45606548433542
75,ARLP,2018q1,151529000.0,2243414000.0,506285000.0,28764000.0,1235632000.0,130819263.0,9.6024,0.06754393081259188,21.531264649683695,0.22567613467688086,0.012821530043050458,1256178891.0312,1.0166286491699794,7950.61,8.981003934264564,26162835.2122593,17.07985045835414
76,ARLP,2017q4,72523000.0,2219371000.0,574041000.0,6756000.0,1146138000.0,130704336.0,8.9918,0.03267727657971561,21.520489659350794,0.25865031128189025,0.0030441057398695394,1175267248.4448,1.0254151318993,12612.54,9.442446836113723,15177350.2495293,16.53531475932822
77,ARLP,2017q3,59534000.0,2206652000.0,578027000.0,18393000.0,1150153000.0,114238016.0,8.9842,0.026979333397382097,21.51474227167945,0.2619475114336107,0.008335251775087326,1026337183.3471999,0.8923483948198195,4164.27,8.334296269131299,7569349.3884371,15.839617675674761
78,ARLP,2017q2,61523000.0,2177418000.0,560951000.0,39457000.0,1153833000.0,74597113.0,9.2728,0.028255024988311846,21.501405608117334,0.25762210103893696,0.01812100386788389,691724109.4264001,0.599501062481659,2541.69,7.840584493093233,5448313.58083809,15.510816684046022
79,ARLP,2017q1,82325000.0,2204316000.0,624516000.0,87360000.0,1140606000.0,74503341.0,10.1938,0.037347186156612755,21.51368309364035,0.2833150963836401,0.03963134142291758,759472157.4857999,0.6658496952372686,1039.77,6.946754813831147,4073274.03319987,15.219957664799406
80,ARLP,2016q4,96899000.0,2193042000.0,662056000.0,39782000.0,1087874000.0,74375039.0,10.5112,0.04418474429582288,21.508555458045553,0.30188933910066473,0.01814009946001946,781770909.9368,0.7186226621252093,930.34,6.8355501107329,2589949.6705277,14.767149001258225
81,ARLP,2016q3,67348000.0,2244275000.0,773515000.0,21372000.0,1020607000.0,74375026.0,7.9147,0.030008800169319713,21.531648366117953,0.34466141627028773,0.009522897149413508,588656018.2822,0.5767705084152862,606.79,6.408182767444053,2026558.28894994,14.521849487997287
82,ARLP,2016q2,60623000.0,2367856000.0,957615000.0,50372000.0,1290542000.0,74375105.0,6.2476,0.025602485961984174,21.585250741308307,0.4044228196309235,0.02127325310322925,464665905.998,0.3600548498212379,630.19,6.4460213612188575,1530560.02931465,14.24114425862696
83,ARLP,2016q1,26713000.0,2368502000.0,980215000.0,29988000.0,1258251000.0,74291308.0,5.3877,0.011278436750317289,21.585523524744023,0.4138544109314664,0.012661167269438658,400259280.1116,0.3181076590534003,413.74,6.025237757214903,1028361.53707217,13.84347735292782
84,ARLP,2015q4,-13652000.0,2363130000.0,919264000.0,33431000.0,1280218000.0,74188797.0,7.9082,-0.005777083782948886,21.583252848449604,0.38900272096753036,0.014146915319935848,586699844.4354,0.45828120244786436,433.23,6.071268764806583,803647.041574125,13.59691544875381
85,ARLP,2015q3,45188000.0,2505393000.0,968983000.0,35936000.0,1340572000.0,74188877.0,8.8278,0.018036292110658887,21.641711445405427,0.3867588837360047,0.014343458291772988,654924568.3806,0.48854113645563235,239.14,5.477049154491434,510276.701353941,13.142708409246957
86,ARLP,2015q2,56338000.0,2329929000.0,873012000.0,43279000.0,1342072000.0,74188786.0,12.1135,0.02418013596122457,21.569103631956732,0.3746946795374451,0.018575244138340698,898685859.211,0.6696256677816093,248.57,5.51572449601031,336442.885099528,12.726183681415684
87,ARLP,2015q1,68413000.0,2330926000.0,861586000.0,26395000.0,1331350000.0,74130459.0,13.7469,0.02935013809962221,21.569531450464368,0.369632497985779,0.011323825809999974,1019064006.8271,0.7654365920510009,252.96,5.533231373461162,350673.640380369,12.7676112704302
88,ARLP,2014q4,87475000.0,2285059000.0,838179000.0,24601000.0,1310517000.0,74060684.0,16.3916,0.03828128726654323,21.549657681528164,0.3668084719037889,0.010766023984501057,1213973107.8544,0.9263314461807057,311.0,5.739792912179234,313142.288941348,12.654412963480965
89,ARLP,2014q3,83326000.0,2173602000.0,774810000.0,14829000.0,1266269000.0,74060643.0,16.8913,0.038335445035475674,21.49965153620849,0.3564636028122904,0.006822316136992881,1250980539.1059,0.9879263719682785,373.87,5.923908143406992,261900.381921106,12.475719488765478
90,ARLP,2014q2,101257000.0,2135993000.0,799439000.0,19435000.0,1225554000.0,74060664.0,15.4621,0.04740511790066728,21.482197480885432,0.37427042129819715,0.009098812589741634,1145133392.8344,0.9343802009820864,599.99,6.396912988410589,104506.281189491,11.557002455657114
91,ARLP,2014q1,81269000.0,2135958000.0,851065000.0,14396000.0,1165621000.0,73994928.0,13.4802,0.03804803277967076,21.482181094929693,0.39844650503427503,0.006739832899336036,997466428.4256,0.8557382102978585,490.0,6.194405391104672,37084.9660932176,10.520966939871133
92,ARLP,2013q4,68407000.0,2121898000.0,886423000.0,93654000.0,1128519000.0,73926180.0,12.2287,0.032238590167859155,21.475576808122398,0.41775005207601873,0.04413690007719504,904021077.3659999,0.8010685485720666,723.98,6.584763767694766,9627.45771349828,9.17237447341749
93,ARLP,2013q3,55370000.0,2046648000.0,786727000.0,18871000.0,1100541000.0,73926121.0,12.1388,0.027053992674851757,21.439469169874588,0.3843978055825916,0.009220442401429068,897374397.5948,0.8153938813681635,124.65,4.825509809969567,1302.02028851433,7.171672405223398
94,ARLP,2013q2,72484000.0,2020063000.0,797029000.0,8794000.0,1085185000.0,73926151.0,11.6157,0.0358820492232173,21.426394535991996,0.3945565064059883,0.00435332957437466,858703992.1707001,0.7912973291841484,104.0,4.6443908991413725,159.585717364126,5.07258119081151
95,ARLP,2013q1,72166000.0,1999538000.0,805329000.0,28677000.0,1051624000.0,73838062.0,9.8163,0.03609133709886984,21.416181990821748,0.40275753699104494,0.014341812958793481,724816568.0106,0.6892354758075129,92.5,4.52720864451838,52.2576587944602,3.9561864599014327
96,ARLP,2012q4,68889000.0,1955972000.0,810613000.0,28283000.0,1020823000.0,73749931.0,9.8239,0.035219829322710144,21.394153093528153,0.4144297566631833,0.014459818443208799,724511947.1509,0.7097331732836153,13.65,2.613739521630969,19.8478843099254,2.9880974175698825
97,ARLP,2012q3,32716000.0,1866269000.0,730884000.0,2061000.0,989293000.0,73749963.0,9.076,0.017530163122250864,21.34720708760979,0.3916284308424991,0.0011043424072306833,669354664.1880001,0.6765990097857764,12.46,2.522523513359307,23.3498602916702,3.1505910008708913
98,ARLP,2012q2,67390000.0,1858853000.0,729152000.0,11364000.0,993747000.0,73749976.0,9.4144,0.03625353914483824,21.34322546778776,0.39225909741114545,0.006113447378571625,694311774.0544001,0.6986806239962486,6.58,1.884034745337226,11.5867920407863,2.4498658322217164
99,ARLP,2012q1,82968000.0,1753453000.0,707002000.0,188959000.0,644700000.0,73653960.0,11.4216,0.04731692266630472,21.2848528236495,0.40320556068511676,0.1077639377844744,841246069.536,1.3048643858166589,4.77,1.5623463049002497,11.8424180648659,2.47168783705558
100,ARLP,2011q4,72139000.0,1731518000.0,707173000.0,273528000.0,623758000.0,73653960.0,10.79,0.041662287079891745,21.272264317363458,0.4084121562698164,0.15797005864218563,794726228.4,1.274093844728244,4.47,1.4973884086254774,9.28332569739997,2.2282198551626515
101,ARLP,2011q3,80619000.0,1679165000.0,707390000.0,307177000.0,605227000.0,73551482.0,10.7799,0.04801136279043453,21.24156248299478,0.4212748598261636,0.18293437512096786,792877620.8118,1.3100499825880207,4.94,1.5973653311998313,10.3292040558972,2.3349752284588656
102,ARLP,2011q2,75969000.0,1626010000.0,725606000.0,347111000.0,555180000.0,73551482.0,11.423,0.046721114876292276,21.209394998114618,0.446249408060221,0.21347408687523448,840178578.886,1.5133444628516879,17.35,2.8535925063928684,12.4093637139252,2.5184513258573538
103,ARLP,2011q1,95380000.0,1562406000.0,725819000.0,338976000.0,508558000.0,73497830.0,9.6268,0.0610468725798544,21.169492777765146,0.4645521074547845,0.21695769217476124,707548909.844,1.3912845926010406,0.8,-0.2231435513142097,0.53490906649787,-0.6256585156953856
104,ARLP,2010q4,67610000.0,1501278000.0,722460000.0,339562000.0,455783000.0,73497830.0,7.9519,0.04503496354439351,21.1295825823086,0.48122999204677613,0.2261819596370559,584447394.377,1.2822930964450188,0.27,-1.3093333199837622,0.121681963160758,-2.106344497361462
105,ARLP,2010q3,73201000.0,1176106000.0,424235000.0,20294000.0,-15000000.0,73433710.0,6.9511,0.062240138218834014,20.885474818415258,0.36071153450454296,0.017255247401169623,510445061.58100003,-34.029670772066666,0.06,-2.8134107167600364,0.0108588960426217,-4.5227706231773315
126,APLD,2025q3,-16926000.0,2398995000.0,700209000.0,73911000.0,1044260000.0,255892902.0,13.14,-0.007055454471559966,21.598315736600046,0.29187597306372043,0.030809151332120324,3362432732.28,3.2199191123666524,109688.85,11.60540300025889,1167521713.2756777,20.878149145429184
127,APLD,2025q2,-52537000.0,1870090000.0,702877000.0,41552000.0,633725000.0,201194451.0,4.54,-0.028093300322444375,21.34925239499702,0.37585196434396206,0.0222192514798753,913422807.54,1.441355173837232,107110.33,11.581614703698753,911172262.800523,20.630242529335998
128,APLD,2025q1,-35555000.0,1707347000.0,993668000.0,68743000.0,497867000.0,222454578.0,7.12,-0.020824706401217797,21.258206540709267,0.5819953413102316,0.04026305138908494,1583876595.3600001,3.1813247219839837,87187.77,11.375819347767221,870857131.0489082,20.584988492716118
129,APLD,2024q4,-138726000.0,1543169000.0,799410000.0,286237000.0,434572000.0,209560339.0,6.76,-0.08989682918721151,21.15710393122546,0.518031401615766,0.18548648916612503,1416627891.6399999,3.2598232091345043,93536.42,11.446106158150634,867710155.9849901,20.581368295184088
130,APLD,2024q3,-4247000.0,937732000.0,425767000.0,58215000.0,241846000.0,149009336.0,4.86,-0.004529012553693379,20.658974751860683,0.4540391071222908,0.06208063711166943,724185372.96,2.994407072930708,65888.5,11.095719198433983,681164035.1378452,20.339313709025863
131,APLD,2024q2,-64450000.0,803594000.0,427806000.0,24688000.0,124830000.0,114061414.0,2.705,-0.08020219165399443,20.504604724475985,0.5323658464348913,0.030721981498119697,308536124.87,2.471650443563246,60315.67,11.007347216285627,653044616.4527341,20.297156010255385
132,APLD,2024q1,-62838000.0,643168000.0,294310000.0,33980000.0,118488000.0,121426622.0,5.14,-0.09770075625653017,20.281916523347615,0.4575942832976765,0.052832230459226824,624132837.0799999,5.2674771882384706,70754.69,11.166974103061065,595046224.9834774,20.204149649540128
133,APLD,2023q4,-10529000.0,480654000.0,183544000.0,9217000.0,155658000.0,109663030.0,4.88,-0.021905570327096,19.990658234505343,0.38186304493460993,0.019175956093156407,535155586.4,3.438021729689447,43470.76,10.679843807151837,433112839.72926086,19.886508851853154
134,APLD,2023q3,-11457000.0,349153000.0,103967000.0,5942000.0,127948000.0,100521673.0,9.58,-0.032813694855836836,19.67102077951498,0.2977691728268123,0.01701832720898861,962997627.34,7.526476594710351,26212.82,10.17400388305173,445792739.99081457,19.915364693433087
135,APLD,2023q2,-6473000.0,263957000.0,91810000.0,43574000.0,59517000.0,93976233.0,3.2,-0.02452293365964911,19.39129676905652,0.3478218043090352,0.1650799183200294,300723945.6,5.0527403195725595,30266.7,10.317803377242255,364329624.47866035,19.713569577581897
136,APLD,2023q1,-7025000.0,207607000.0,36400000.0,22921000.0,60850000.0,94119944.0,3.1,-0.03383797270804934,19.151157427377335,0.17533127495701012,0.11040571849696783,291771826.40000004,4.794935520131472,28033.06,10.24113980694813,328332326.2625294,19.609536843242825
137,APLD,2022q4,-26617000.0,167443000.0,32793000.0,10512000.0,63509000.0,93422427.0,2.25,-0.15896155706718107,18.936153552807255,0.19584575049419803,0.0627795727501299,210200460.75,3.3097743744981027,16539.28,9.713493436795847,247871972.40675086,19.328422930535996
138,APLD,2022q3,-4531000.0,145920000.0,21687000.0,33330000.0,68307000.0,93105835.0,2.12,-0.03105126096491228,18.798569084290296,0.14862253289473684,0.22841282894736842,197384370.20000002,2.889665337373915,19104.89,9.857699602209362,234283743.87934902,19.272043519420766
139,APLD,2022q2,-2807000.0,119980000.0,13544000.0,38798000.0,72259000.0,57121096.0,3.36,-0.02339556592765461,18.60283562018922,0.11288548091348558,0.3233705617602934,191926882.56,2.656096577035387,20702.23,9.937996702919657,214611394.16241816,19.18433948163684
140,APLD,2022q1,-6445000.0,63494000.0,1220000.0,11961000.0,-8609000.0,53396812.0,9.0,-0.10150565407755063,17.966455971209655,0.019214413960374207,0.1883800044098655,480571308.0,-55.82196631432222,46858.53,10.754888341531325,216984358.7631026,19.19533582947418
141,APLD,2021q4,-171000.0,53550000.0,1200000.0,14045000.0,-922000.0,53396812.0,28.14,-0.0031932773109243696,17.796126354858032,0.022408963585434174,0.2622782446311858,1502586289.68,-1629.703134143167,46408.87,10.745245883737981,143583516.00506175,18.782427416938297
142,APLD,2021q3,-14097000.0,50366000.0,1265000.0,28929000.0,-750000.0,44937178.0,7.68,-0.27989119644204424,17.734826902219886,0.025116149783584164,0.574375570821586,345117527.03999996,-460.15670271999994,41011.16,10.621599503770025,122769122.38213871,18.625816095659847
143,APLD,2021q2,-345000.0,15052000.0,2135000.0,11750000.0,-2583000.0,8899504.0,6.3,-0.02292054212064842,16.527021430695466,0.1418416157321286,0.7806271591815042,56066875.199999996,-21.70610731707317,34456.67,10.447457871634283,89177797.47926754,18.306142659384605
177,ARBK,2025q1,-15935000.0,19258000.0,40161000.0,8626000.0,-29485000.0,61718600.0,0.514,-0.8274483331602451,16.773437116782365,2.085419046629972,0.44791774846816906,31723360.400000002,-1.0759152246905206,87187.77,11.375819347767221,870857131.0489082,20.584988492716118
178,ARBK,2024q4,-22213000.0,19258000.0,40161000.0,8626000.0,-29485000.0,61718600.0,1.16,-1.1534427251012567,16.773437116782365,2.085419046629972,0.44791774846816906,71593576.0,-2.428135526538918,93536.42,11.446106158150634,867710155.9849901,20.581368295184088
179,ARBK,2024q3,-6278000.0,29463000.0,39852000.0,2524000.0,-19775000.0,61718600.0,1.41,-0.2130808132233649,17.19864579680802,1.3526117503309236,0.08566676848929165,87023226.0,-4.4006688242730725,65888.5,11.095719198433983,681164035.1378452,20.339313709025863
180,ARBK,2024q2,-32734000.0,33331000.0,44969000.0,3985000.0,-20276000.0,57572100.0,1.39,-0.9820887462122349,17.32199845283414,1.3491644415109059,0.119558369085836,80025219.0,-3.9467951765634246,60315.67,11.007347216285627,653044616.4527341,20.297156010255385
181,ARBK,2024q1,-3155000.0,75940000.0,62517000.0,7443000.0,158000.0,31550.0,2.01,-0.041545957334737954,18.14545411276793,0.8232420331840927,0.09801158809586516,63415.49999999999,0.40136392405063287,70754.69,11.166974103061065,595046224.9834774,20.204149649540128
182,ARBK,2023q4,-9897000.0,75940000.0,62517000.0,7443000.0,158000.0,52345000.0,1.25,-0.13032657361074532,18.14545411276793,0.8232420331840927,0.09801158809586516,65431250.0,414.121835443038,43470.76,10.679843807151837,433112839.72926086,19.886508851853154
183,ARBK,2023q3,-9897000.0,84017000.0,68535000.0,7987000.0,-2946000.0,523450000.0,1.46,-0.1177975885832629,18.246529717283707,0.8157277693800065,0.09506409417141769,764237000.0,-259.4151391717583,26212.82,10.17400388305173,445792739.99081457,19.915364693433087
184,ARBK,2023q2,-9192000.0,88824000.0,73452000.0,9148000.0,-2196000.0,483888890.0,1.425,-0.10348554444744663,18.30216744171624,0.8269386652256147,0.10299018283346843,689541668.25,-313.9989381830601,30266.7,10.317803377242255,364329624.47866035,19.713569577581897
185,ARBK,2023q1,-9192000.0,99003000.0,75716000.0,14244000.0,5484000.0,48389000.0,1.92,-0.09284567134329262,18.41066071067004,0.7647849055079139,0.14387442804763492,92906880.0,16.941444201312912,28033.06,10.24113980694813,328332326.2625294,19.609536843242825
186,ARBK,2022q4,-18041000.0,71924750.0,13516750.0,2950750.0,50452500.0,415201000.0,1.11,-0.25083159830239243,18.09113099155295,0.1879290508482824,0.04102551625135993,460873110.00000006,9.134792329418762,16539.28,9.713493436795847,247871972.40675086,19.328422930535996
188,ARBK,2022q2,2066000.0,368310935.0,143112022.0,11170677.0,200317776.0,51650000.0,7.83,0.005609390880561284,19.724438071444265,0.38856305474612096,0.030329474198207012,404419500.0,2.0188897264913725,20702.23,9.937996702919657,214611394.16241816,19.18433948163684
189,ARBK,2022q1,2066000.0,287699000.0,54067000.0,11803000.0,201810000.0,51650000.0,10.17,0.007181116375100365,19.477425352672842,0.1879290508482824,0.04102551625135993,525280500.0,2.60284673702988,46858.53,10.754888341531325,216984358.7631026,19.19533582947418
190,ARBK,2021q4,55573913.06,287699000.0,54067000.0,11803000.0,201810000.0,41520000.0,16.85,0.19316686210240563,19.477425352672842,0.1879290508482824,0.04102551625135993,699612000.0,3.4666864872900254,46408.87,10.745245883737981,143583516.00506175,18.782427416938297
204,BTOG,2025q1,-2805000.0,4033749.0,5697071.0,29756.0,-1132142.0,8191000.0,0.585,-0.6953828807890625,15.210206774440003,1.412351388249492,0.0073767604280781975,4791735.0,-4.232450522990932,87187.77,11.375819347767221,870857131.0489082,20.584988492716118
205,BTOG,2024q4,-5610000.0,4033749.0,5697071.0,29756.0,-1132142.0,8191000.0,1.8,-1.390765761578125,15.210206774440003,1.412351388249492,0.0073767604280781975,14743800.0,-13.022924686125945,93536.42,11.446106158150634,867710155.9849901,20.581368295184088
206,BTOG,2024q3,-1403000.0,4033749.0,5697071.0,29756.0,-1132142.0,8191000.0,1.74,-0.3478153945622298,15.210206774440003,1.412351388249492,0.0073767604280781975,14252340.0,-12.588827196588413,65888.5,11.095719198433983,681164035.1378452,20.339313709025863
207,BTOG,2024q2,-10474000.0,6684745.0,5164011.0,1409070.0,1662644.0,6934000.0,3.94,-1.5668510915524825,15.715338622689666,0.7725068046724295,0.2107888932188139,27319960.0,16.43163539518983,60315.67,11.007347216285627,653044616.4527341,20.297156010255385
208,BTOG,2024q1,-5237000.0,6684745.0,5164011.0,1409070.0,1662644.0,6934000.0,7.08,-0.7834255457762412,15.715338622689666,0.7725068046724295,0.2107888932188139,49092720.0,29.52689812130558,70754.69,11.166974103061065,595046224.9834774,20.204149649540128
209,BTOG,2023q4,-7058000.0,13465381.0,4271516.0,6888009.0,8953520.0,3549000.0,1.46,-0.5241589525019752,16.415632579408662,0.3172220674632229,0.5115346531969649,5181540.0,0.5787154102520573,43470.76,10.679843807151837,433112839.72926086,19.886508851853154
210,BTOG,2023q3,-3529000.0,13465381.0,4271516.0,6888009.0,8953520.0,3549000.0,1.79,-0.2620794762509876,16.415632579408662,0.3172220674632229,0.5115346531969649,6352710.0,0.7095209481857415,26212.82,10.17400388305173,445792739.99081457,19.915364693433087
211,BTOG,2023q2,-24212000.0,13335828.0,2075799.0,16274.0,10261071.0,3359000.0,5.124,-1.8155603086662486,16.40596480590908,0.15565580179948332,0.001220321677814081,17211516.0,1.6773605796120112,30266.7,10.317803377242255,364329624.47866035,19.713569577581897
212,BTOG,2023q1,-12106000.0,13335828.0,2075799.0,16274.0,10261071.0,3359000.0,7.104,-0.9077801543331243,16.40596480590908,0.15565580179948332,0.001220321677814081,23862336.0,2.3255209909374956,28033.06,10.24113980694813,328332326.2625294,19.609536843242825
213,BTOG,2022q4,-4005000.0,36557033.0,2721046.0,32887.0,33760151.0,3279000.0,7.818,-0.10955484270290754,17.41438414699008,0.07443290050371429,0.0008996080179701673,25635222.0,0.7593337482406403,16539.28,9.713493436795847,247871972.40675086,19.328422930535996
214,BTOG,2022q3,-2002000.0,36557033.0,2721046.0,32887.0,33760151.0,3279000.0,11.616,-0.05476374409268936,17.41438414699008,0.07443290050371429,0.0008996080179701673,38088864.0,1.1282195983068914,19104.89,9.857699602209362,234283743.87934902,19.272043519420766
215,BTOG,2022q2,26989894.0,34954924.0,1715818.0,17805.0,34654956.0,2540000.0,31.5,0.7721342492405362,17.369569903701855,0.049086589345752836,0.0005093702964423553,80010000.0,2.308760686350316,20702.23,9.937996702919657,214611394.16241816,19.18433948163684
216,BTOG,2022q1,-1707000.0,34954924.0,1715818.0,17805.0,34654956.0,2540000.0,35.4,-0.04883432159657964,17.369569903701855,0.049086589345752836,0.0005093702964423553,89916000.0,2.594607247517498,46858.53,10.754888341531325,216984358.7631026,19.19533582947418
217,BTOG,2021q4,-23750504.0,29253152.0,2094537.0,7356408.0,-12198887.0,1493000.0,29.856,-0.811895552315183,17.191497886520136,0.07160038685745727,0.25147402919179446,44575008.0,-3.654022535006677,46408.87,10.745245883737981,143583516.00506175,18.782427416938297
218,BTOG,2021q3,1738000.0,29253152.0,2094536.0,7356408.0,-12198887.0,1493000.0,36.6,0.05941240109783725,17.191497886520136,0.07160035267310681,0.25147402919179446,54643800.0,-4.479408654248539,41011.16,10.621599503770025,122769122.38213871,18.625816095659847
219,BTOG,2021q2,-36025080.0,40875828.0,2082073.0,7603.0,-3221654.0,1265000.0,24.6,-0.8813296699457684,17.526049443857257,0.050936533933942575,0.00018600234838056368,31119000.0,-9.659324061491395,34456.67,10.447457871634283,89177797.47926754,18.306142659384605
220,BTOG,2021q1,-1038000.0,40875828.0,1300000.0,1943.0,-3221654.0,1265000.0,27.567,-0.02539398100999936,17.526049443857257,0.031803637103082046,4.753420530099109e-05,34872255.0,-10.824332780615174,55783.71,10.929237170264072,164128360.68598944,18.91615936675834
221,BTOG,2020q4,-9584439.0,85858922.0,16252384.0,124231.0,28689137.0,947961.0,27.3,-0.11163008778516925,18.26821606535925,0.18929173138232508,0.0014469200999285782,25879335.3,0.9020604314448357,28856.59,10.270093668728663,153482070.38176647,18.84909431283874
222,BTOG,2020q3,-782000.0,85858922.0,16172586.0,124231.0,28689138.0,947961.0,36.3,-0.009107964341783839,18.26821606535925,0.18836232302101347,0.0014469200999285782,34410984.3,1.1994429494535526,10840.8,9.291072073008504,149781337.3136051,18.82468703726483
