ticker,fiscal quarter,fiscal date,net income,total assets,roa,roa percent
LMFA,2015q2,2015-06-30,880764.0,6000428.0,0.1467835294415665,14.68
LMFA,2015q1,2015-03-31,367589.0,6400347.0,0.0574326673225686,5.74
LMFA,2014q4,2014-12-31,535590.0,6771358.0,0.0790963939581986,7.91
LMFA,2013q4,2013-12-31,1731000.0,6308000.0,0.2744134432466709,27.44
MARA,2025q3,2025-09-30,123134000.0,9153377000.0,0.0134523029041631,1.35
MARA,2025q2,2025-06-30,808235000.0,7721443000.0,0.104674087473028,10.47
MARA,2025q1,2025-03-31,-533199000.0,6444446000.0,-0.0827377558908865,-8.27
MARA,2024q4,2024-12-31,528528000.0,6801317000.0,0.077709655350574,7.77
MARA,2024q3,2024-09-30,-124789000.0,3580149000.0,-0.0348558118670479,-3.49
MARA,2024q2,2024-06-30,-199659000.0,3117155000.0,-0.0640516753257377,-6.41
MARA,2024q1,2024-03-31,337173000.0,2956987000.0,0.1140258648414754,11.4
MARA,2023q4,2023-12-31,223404000.0,1990973000.0,0.1122084528519472,11.22
MARA,2023q3,2023-09-30,-390000.0,1383780000.0,-0.0002818367081472,-0.03
MARA,2023q2,2023-06-30,-8962000.0,1373237000.0,-0.0065261859387709,-0.65
MARA,2023q1,2023-03-31,118699000.0,1303932000.0,0.0910315875367733,9.1
MARA,2022q4,2022-12-31,-406712362.0,1195244000.0,-0.3402755939373048,-34.03
MARA,2022q3,2022-09-30,-72462000.0,1475777433.0,-0.0491008998915895,-4.91
MARA,2022q2,2022-06-30,-212626000.0,1509577557.0,-0.140851325600358,-14.09
MARA,2022q1,2022-03-31,-12851000.0,1538100247.0,-0.0083551121099325,-0.84
MARA,2021q4,2021-12-31,11525939.0,1448244423.0,0.0079585592162159,0.8
MARA,2021q3,2021-09-30,-22172567.0,664340598.0,-0.0333753003606141,-3.34
MARA,2021q2,2021-06-30,-108884620.0,583863856.0,-0.1864897422251121,-18.65
MARA,2021q1,2021-03-31,83356742.0,686685884.0,0.1213899163245359,12.14
MARA,2020q4,2020-12-31,-5234227.0,313251239.0,-0.0167093576922771,-1.67
MARA,2020q3,2020-09-30,-1994417.0,37528664.0,-0.0531438316056228,-5.31
MARA,2020q2,2020-06-30,-2161196.0,10716846.0,-0.2016634371717201,-20.17
MARA,2020q1,2020-03-31,-1057932.0,5668117.0,-0.1866461119274708,-18.66
MARA,2019q4,2019-12-31,-1151916.0,6619962.0,-0.1740064368949549,-17.4
MARA,2019q3,2019-09-30,-754407.0,7680021.0,-0.0982298095278645,-9.82
MARA,2019q2,2019-06-30,-565880.0,4142738.0,-0.1365956524404874,-13.66
MARA,2019q1,2019-03-31,-1044862.0,4662129.0,-0.22411692168964,-22.41
MARA,2018q4,2018-12-31,-4394402.0,5194507.0,-0.845970945847219,-84.6
MARA,2018q3,2018-09-30,-1340457.0,8859423.0,-0.1513029686019055,-15.13
MARA,2018q2,2018-06-30,-4676645.0,10830950.0,-0.4317853004584085,-43.18
MARA,2018q1,2018-03-31,-2402820.0,15058221.0,-0.1595686502409547,-15.96
MARA,2017q4,2017-12-31,-18848644.0,15058221.0,-1.251717849007529,-125.17
MARA,2017q3,2017-09-30,-6677486.0,12691679.0,-0.5261310185988788,-52.61
MARA,2017q2,2017-06-30,-2200792.0,14100530.0,-0.1560786722201222,-15.61
MARA,2017q1,2017-03-31,-3606646.0,18288435.0,-0.1972091105663223,-19.72
MARA,2016q4,2016-12-31,-26403482.0,18288435.0,-1.4437256112947885,-144.37
MARA,2016q3,2016-09-30,-6274410.0,38704269.0,-0.1621115748239554,-16.21
MARA,2016q2,2016-06-30,7906279.0,46935447.0,0.1684500629130047,16.85
MARA,2016q1,2016-03-31,-3893413.0,45622612.0,-0.085339546100517,-8.53
MARA,2015q4,2015-12-31,-3905123.0,47227593.0,-0.0826873179837896,-8.27
MARA,2015q3,2015-09-30,-3750468.0,66583013.0,-0.0563277002799497,-5.63
MARA,2015q2,2015-06-30,-4502696.0,65587946.0,-0.0686512732080373,-6.87
MARA,2015q1,2015-03-31,-4781571.0,63933072.0,-0.0747902587881276,-7.48
MARA,2014q4,2014-12-31,-4805865.0,59486430.0,-0.0807892657199297,-8.08
MARA,2014q3,2014-09-30,3522604.0,53490632.0,0.0658545967450898,6.59
MARA,2014q2,2014-06-30,-318251.0,29004541.0,-0.0109724542787972,-1.1
MARA,2014q1,2014-03-31,-281606.0,14136984.0,-0.0199198075063252,-1.99
MARA,2013q4,2013-12-31,-1098980.0,12955230.0,-0.0848290613134618,-8.48
MARA,2013q3,2013-09-30,-935320.0,11891214.0,-0.0786563928628313,-7.87
MARA,2013q2,2013-06-30,-810499.0,11748829.0,-0.0689855133647787,-6.9
MARA,2013q1,2013-03-31,-605536.0,3721202.0,-0.16272591490599,-16.27
MARA,2012q4,2012-12-31,-488539.0,4016869.0,-0.12162184029402,-12.16
MARA,2012q3,2012-09-30,-1892895.0,3500830.0,-0.540698919970407,-54.07
MARA,2012q2,2012-06-30,-1586499.0,3796118.0,-0.4179266819419207,-41.79
MARA,2012q1,2012-03-31,-2959879.0,10493499.0,-0.2820678784073834,-28.21
MARA,2011q4,2011-12-31,-3172.0,3400.0,-0.9329411764705884,-93.29
MARA,2011q3,2011-09-30,-3172.0,3400.0,-0.9329411764705884,-93.29
MARA,2011q2,2011-06-30,-3588.0,8007.0,-0.4481079055826152,-44.81
MARA,2011q1,2011-03-31,-3597.0,5485.0,-0.655788514129444,-65.58
MIGI,2025q3,2025-09-30,327659.0,52016801.0,0.0062990994005955,0.63
MIGI,2025q2,2025-06-30,-8021433.0,52739764.0,-0.1520945941282558,-15.21
MIGI,2025q1,2025-03-31,-310863.0,57863935.0,-0.0053723100580698,-0.54
MIGI,2024q4,2024-12-31,-4521000.0,61440495.0,-0.0735833915400584,-7.36
MIGI,2024q3,2024-09-30,-12228000.0,60766882.0,-0.2012280307553051,-20.12
MIGI,2024q2,2024-06-30,-9619000.0,65625213.0,-0.1465747623554379,-14.66
MIGI,2024q1,2024-03-31,-19764199.0,67710044.0,-0.2918946412145294,-29.19
MIGI,2023q4,2023-12-31,-12928274.0,84766244.0,-0.1525167730682982,-15.25
MIGI,2023q3,2023-09-30,-19047617.0,87837371.0,-0.2168509460511972,-21.69
MIGI,2023q2,2023-06-30,-17343906.0,104770183.0,-0.1655423852795981,-16.55
MIGI,2023q1,2023-03-31,-11102025.0,116729867.0,-0.0951086922766732,-9.51
MIGI,2022q4,2022-12-31,-17534818.0,133329065.0,-0.1315153451349861,-13.15
MIGI,2022q3,2022-09-30,-20861982.0,180601574.0,-0.1155138437497781,-11.55
MIGI,2022q2,2022-06-30,-2117403.0,191844341.0,-0.0110370886572046,-1.1
MIGI,2022q1,2022-03-31,-11336000.0,165970157.0,-0.068301435661111,-6.83
MIGI,2021q4,2021-12-31,2299759.0,145294372.0,0.0158282731006263,1.58
MIGI,2021q3,2021-09-30,-3097875.0,117782167.0,-0.0263017320779978,-2.63
MIGI,2021q2,2021-06-30,-6348860.0,34736775.0,-0.182770565200713,-18.28
MIGI,2021q1,2021-03-31,-38563208.0,33766362.0,-1.1420598997309808,-114.21
MIGI,2020q4,2020-12-31,2303000.0,9813431.0,0.234678370898007,23.47
MIGI,2020q3,2020-09-30,-3062000.0,6675000.0,-0.4587265917602996,-45.87
MIGI,2020q2,2020-06-30,130000.0,13816000.0,0.0094093804284887,0.94
MIGI,2020q1,2020-03-31,-4300000.0,10648000.0,-0.403831705484598,-40.38
MIGI,2019q4,2019-12-31,-873000.0,1176000.0,-0.7423469387755102,-74.23
MIGI,2019q3,2019-09-30,-872000.0,2091000.0,-0.4170253467240555,-41.7
MIGI,2019q2,2019-06-30,-1853000.0,2599000.0,-0.7129665255867641,-71.3
MIGI,2019q1,2019-03-31,148000.0,3434000.0,0.0430984274898078,4.31
MIGI,2018q3,2018-09-30,-515000.0,286000.0,-1.8006993006993006,-180.07
MIGI,2018q2,2018-06-30,-868000.0,688000.0,-1.2616279069767442,-126.16
MIGI,2018q1,2018-03-31,-105000.0,996000.0,-0.1054216867469879,-10.54
MIGI,2017q4,2017-12-31,-2364000.0,595000.0,-3.973109243697479,-397.31
MIGI,2017q3,2017-09-30,-728000.0,394000.0,-1.847715736040609,-184.77
MIGI,2017q2,2017-06-30,-662000.0,411000.0,-1.610705596107056,-161.07
MIGI,2017q1,2017-03-31,-674000.0,454000.0,-1.4845814977973568,-148.46
MIGI,2016q4,2016-12-31,-377000.0,69000.0,-5.463768115942029,-546.38
MIGI,2016q3,2016-09-30,-244000.0,622000.0,-0.3922829581993569,-39.23
MIGI,2016q2,2016-06-30,-137000.0,638000.0,-0.2147335423197492,-21.47
MIGI,2016q1,2016-03-31,-158000.0,656000.0,-0.2408536585365853,-24.09
MIGI,2015q4,2015-12-31,-596000.0,700000.0,-0.8514285714285714,-85.14
MIGI,2015q3,2015-09-30,-353000.0,1129000.0,-0.312666076173605,-31.27
MIGI,2015q2,2015-06-30,-321000.0,702000.0,-0.4572649572649572,-45.73
MIGI,2015q1,2015-03-31,-207000.0,760000.0,-0.2723684210526316,-27.24
MIGI,2014q4,2014-12-31,-361000.0,1013000.0,-0.3563672260612043,-35.64
MIGI,2014q3,2014-09-30,-292000.0,833000.0,-0.3505402160864346,-35.05
MIGI,2014q2,2014-06-30,-174000.0,999000.0,-0.1741741741741741,-17.42
MIGI,2014q1,2014-03-31,-368000.0,1384000.0,-0.2658959537572254,-26.59
MIGI,2013q4,2013-12-31,-322000.0,1618000.0,-0.1990111248454882,-19.9
MIGI,2013q3,2013-09-30,-635000.0,1764000.0,-0.3599773242630385,-36.0
MIGI,2013q2,2013-06-30,-1138000.0,1630000.0,-0.698159509202454,-69.82
MIGI,2013q1,2013-03-31,-742000.0,1961000.0,-0.3783783783783784,-37.84
MIGI,2012q4,2012-12-31,-1272000.0,2286000.0,-0.5564304461942258,-55.64
MIGI,2012q3,2012-09-30,2160000.0,3394000.0,0.6364172068355922,63.64
MIGI,2012q2,2012-06-30,73000.0,3873000.0,0.018848437903434,1.88
MIGI,2012q1,2012-03-31,-2824000.0,4404000.0,-0.6412352406902816,-64.12
MIGI,2011q4,2011-12-31,-17156.0,1336000.0,-0.0128413173652694,-1.28
MIGI,2008q3,2008-09-30,-7860.0,890.0,-8.831460674157304,-883.15
MIGI,2008q1,2008-03-31,-11652.0,890.0,-13.092134831460674,-1309.21
MIGI,2007q4,2007-12-31,-5856.0,4150.0,-1.4110843373493975,-141.11
MIGI,2007q3,2007-09-30,-4230.0,4150.0,-1.0192771084337349,-101.93
MIGI,2007q2,2007-06-30,-5550.0,4150.0,-1.3373493975903614,-133.73
RIOT,2025q3,2025-09-30,104480000.0,4478816000.0,0.0233275937211977,2.33
RIOT,2025q2,2025-06-30,219454000.0,4285401000.0,0.0512096767607045,5.12
RIOT,2025q1,2025-03-31,-296367000.0,3719017000.0,-0.0796896061513028,-7.97
RIOT,2024q4,2024-12-31,136435000.0,3935307000.0,0.0346694679728925,3.47
RIOT,2024q3,2024-09-30,-154362000.0,2922296000.0,-0.0528221644898394,-5.28
RIOT,2024q2,2024-06-30,-84449000.0,2723587000.0,-0.0310065366004463,-3.1
RIOT,2024q1,2024-03-31,211777000.0,2611243000.0,0.0811019885931719,8.11
RIOT,2023q4,2023-12-31,79228000.0,2051080000.0,0.0386274548042982,3.86
RIOT,2023q3,2023-09-30,-80040000.0,1455384000.0,-0.0549957949242261,-5.5
RIOT,2023q2,2023-06-30,-27387000.0,1358930000.0,-0.0201533559491658,-2.02
RIOT,2023q1,2023-03-31,18513000.0,1250315000.0,0.0148066687194826,1.48
RIOT,2022q4,2022-12-31,-155779000.0,1319964000.0,-0.1180176126015558,-11.8
RIOT,2022q3,2022-09-30,-32435000.0,1453622000.0,-0.0223132286110144,-2.23
RIOT,2022q2,2022-06-30,-353559000.0,1436225000.0,-0.2461724311998468,-24.62
RIOT,2022q1,2022-03-31,35629000.0,1549755000.0,0.0229900855296482,2.3
RIOT,2021q4,2021-12-31,-19450000.0,1521988000.0,-0.0127793386018812,-1.28
RIOT,2021q3,2021-09-30,-15343000.0,954407000.0,-0.0160759508260102,-1.61
RIOT,2021q2,2021-06-30,19337000.0,906369000.0,0.0213345778595693,2.13
RIOT,2021q1,2021-03-31,7530000.0,375905000.0,0.0200316569345978,2.0
RIOT,2020q4,2020-12-31,3910000.0,280147000.0,0.0139569583111723,1.4
RIOT,2020q3,2020-09-30,-1717000.0,62631000.0,-0.0274145391259919,-2.74
RIOT,2020q2,2020-06-30,-10590000.0,29868000.0,-0.3545600642828445,-35.46
RIOT,2020q1,2020-03-31,-4277000.0,37074000.0,-0.1153638668608728,-11.54
RIOT,2019q4,2019-12-31,-3397536.0,30380000.0,-0.1118346280447663,-11.18
RIOT,2019q3,2019-09-30,-1834000.0,32985302.0,-0.0556005217111548,-5.56
RIOT,2019q2,2019-06-30,-1279000.0,30967408.0,-0.0413014870343685,-4.13
RIOT,2019q1,2019-03-31,-13529000.0,13860328.0,-0.97609522660647,-97.61
RIOT,2018q4,2018-12-31,-11410803.0,13860328.0,-0.8232707768531885,-82.33
RIOT,2018q3,2018-09-30,-6229958.0,25703410.0,-0.2423786571509383,-24.24
RIOT,2018q2,2018-06-30,-24016920.0,28394409.0,-0.8458327130527703,-84.58
RIOT,2018q1,2018-03-31,-16350092.0,49583552.0,-0.329748300404134,-32.97
RIOT,2017q4,2017-12-31,-8878253.0,52335540.0,-0.1696409934816761,-16.96
RIOT,2017q3,2017-09-30,-5302073.0,17349745.0,-0.3055994771104705,-30.56
RIOT,2017q2,2017-06-30,-1311771.0,12906664.0,-0.1016351707923906,-10.16
RIOT,2017q1,2017-03-31,-4353776.0,13321896.0,-0.326813540655174,-32.68
RIOT,2016q4,2016-12-31,-2286541.0,17040815.0,-0.1341802607445712,-13.42
RIOT,2016q3,2016-09-30,-1709932.0,19322797.0,-0.0884929857721943,-8.85
RIOT,2016q2,2016-06-30,-835875.0,17589516.0,-0.0475212052452153,-4.75
RIOT,2016q1,2016-03-31,559511.0,18474453.0,0.030285659878536,3.03
RIOT,2015q4,2015-12-31,-2954873.0,20862197.0,-0.1416376712385565,-14.16
RIOT,2015q3,2015-09-30,-1583084.0,23083872.0,-0.0685796559606637,-6.86
RIOT,2015q2,2015-06-30,-2033235.0,24326705.0,-0.0835803698034731,-8.36
RIOT,2015q1,2015-03-31,-2186373.0,26142679.0,-0.0836323239863825,-8.36
RIOT,2014q4,2014-12-31,-2370537.0,28723853.0,-0.082528517326697,-8.25
RIOT,2014q3,2014-09-30,-2533381.0,31050944.0,-0.0815878898883074,-8.16
RIOT,2014q2,2014-06-30,-2591519.0,33210644.0,-0.0780327837063322,-7.8
